"pos","name","date","time","map"
"1","KroPP","04/10/15","2.997","cjmps1"
"1","OpkeZ","19/07/18","2.781","cjmps3"
"1","Killa","14/04/19","9.600","cjtryout2"
"1","KroPP","01/11/14","132.800","cjumps1"
"1","prd","01/11/15","5.949","ckjump2"
"1","prd","08/02/19","8.966","ckjump3"
"1","Lofas","14/12/12","25.935","cliffhanger"
"1","yogurt","12/09/19","23.856","clipzjump1"
"1","ace","09/05/18","30.490","clipzjump2"
"1","n00k!e","06/02/14","17.958","clipzjump3"
"1","neoxotb","02/03/18","50.333","clipzjump4"
"1","prd","01/01/19","20.541","clipzjump5a"
"1","santher","06/04/14","34.657","clipzjump6"
"1","prd","09/01/17","51.856","clipzratrace"
"1","APKIS","05/02/16","90.672","clipzratrace2"
"1","prd","17/01/17","5.878","cnslong"
"1","prd","18/12/18","8.124","coantartic1"
"1","PRO-kypop","17/03/17","3.427","cobra1"
"1","APKIS","28/07/15","30.088","corejumps1"
"1","Goblin","24/08/18","15.709","corejumps2"
"1","Goblin","03/07/17","18.843","cosjumpz"
"1","Lofas","17/11/13","77.613","crazjump"
"1","KroPP","05/06/14","46.279","crazjump2a"
"1","KroPP","21/08/15","32.975","crazy1"
"1","n00k!e","04/05/14","36.984","crazy2"
"1","n00k!e","25/02/14","20.858","crazy2a"
"1","Lofas","22/03/14","231.638","crazy3"
"1","n00k!e","11/03/14","34.698","crazy4"
"1","Goblin","16/09/17","24.535","crazy5"
"1","Goblin","25/10/17","27.739","crazy6"
"1","qTr","21/07/18","4.663","crazy8"
"1","KroPP","27/08/15","95.801","crazyjump10"
"1","Killa","24/11/18","20.453","crossjump"
"1","Killa","08/02/19","29.741","crossrace1"
"1","Killa","26/07/18","90.253","csojump_b6"
"1","Stoner","04/04/12","20.764","cubejumps1"
"1","ds.ads","19/11/12","45.271","cuda_j1"
"1","Lofas","10/07/12","39.724","cudararejump"
"1","Caboom","01/07/19","57.222","d3ljump1"
"1","Caboom","30/06/19","49.995","d3ljump10"
"1","Caboom","07/07/19","30.566","d3ljump2a"
"1","Caboom","03/07/19","148.631","d3ljump3a"
"1","Caboom","07/07/19","49.629","d3ljump4"
"1","Caboom","25/03/18","25.353","d3ljump5"
"1","Goblin","10/04/18","11.333","d3ljump6"
"1","Caboom","17/02/18","41.873","d3ljump6b"
"1","Caboom","29/04/18","53.818","d3ljump7"
"1","Caboom","19/04/18","64.325","d3ljump8a"
"1","Caboom","11/04/18","52.653","d3ljump9"
"1","prd","04/01/19","6.330","d3m0n_njump"
"1","prd","15/07/18","16.300","dafire1"
"1","APKIS","06/08/15","20.243","dafire2"
"1","Goblin","03/07/19","20.243","dan_race"
"1","Castro","02/04/14","6.134","dan_slide"
"1","KroPP","12/06/14","51.642","danjumps2"
"1","prd","07/12/17","51.385","danjumps5"
"1","Goblin","29/09/18","6.864","darkjump1"
"1","KroPP","11/01/16","22.111","ddjump"
"1","KroPP","28/06/13","23.539","ddjump1"
"1","Lofas","07/11/13","46.454","ddjump10"
"1","Killa","12/01/19","19.631","ddjump11"
"1","Killa","15/02/19","37.737","ddjump12"
"1","Lofas","17/06/14","37.260","ddjump2a"
"1","Killa","16/03/19","33.912","ddjump3"
"1","KroPP","05/06/14","46.205","ddjump4"
"1","KroPP","06/01/15","24.304","ddjump5"
"1","KroPP","19/12/15","48.217","ddjump6"
"1","APKIS","20/04/15","42.244","ddjump7"
"1","Killa","18/10/19","45.794","ddjump8"
"1","Lofas","28/02/13","46.149","ddjump9"
"1","Goblin","12/07/19","8.297","ddrace"
"1","Goblin","11/07/19","5.560","ddrace_ice"
"1","Lofas","25/09/14","76.786","death_jump01_easy"
"1","Goblin","27/10/15","5.026","decerjump1"
"1","PRO-kypop","22/03/17","3.155","decerjump2a"
"1","prd","11/08/18","17.945","decerjump3"
"1","Goblin","30/08/18","10.020","decerjump4"
"1","ds.ads","17/11/12","51.596","decerjump5"
"1","prd","07/01/19","7.435","decerjump6"
"1","KroPP","02/05/15","23.924","decino2box"
"1","ziomek","20/08/19","64.067","decinojump1"
"1","Goblin","14/02/16","128.804","decinojump10"
"1","Goblin","24/08/18","10.105","decinojump11"
"1","Killa","09/01/19","52.161","decinojump12"
"1","Goblin","03/08/19","3.640","decinojump13"
"1","Killa","15/05/19","13.961","decinojump14"
"1","Killa","16/04/19","9.440","decinojump15"
"1","Killa","15/11/18","9.772","decinojump16"
"1","prd","28/11/15","9.877","decinojump17"
"1","Killa","28/01/19","20.972","decinojump18"
"1","Goblin","08/04/18","16.338","decinojump19"
"1","n00k!e","09/03/14","24.182","decinojump2"
"1","Lofas","03/01/16","92.681","decinojump3"
"1","OpkeZ","17/02/18","75.258","decinojump4"
"1","Beepbeep","19/02/19","69.296","decinojump5"
"1","Lofas","28/10/13","16.015","decinojump6"
"1","Stoner","17/07/12","14.751","decinojump7"
"1","(MCS)Faderjok","05/12/12","45.656","decinojump8"
"1","Killa","22/08/19","6.000","decinojump9"
"1","Lofas","21/10/13","16.349","dedicate_jump"
"1","ace","29/11/16","29.816","demijump"
"1","Killa","25/01/19","10.440","demojump1"
"1","Killa","21/05/17","8.965","demon_cj"
"1","neoxotb","30/04/18","56.670","demonjump"
"1","Goblin","07/03/16","10.463","denjump"
"1","ace","25/10/16","17.967","denjump2"
"1","ace","11/12/16","5.806","denjump3"
"1","Killa","12/08/18","9.422","desjump2e"
"1","KroPP","12/11/15","26.897","devilc"
"1","Lofas","22/07/14","26.275","dfwjump1b"
"1","APKIS","25/02/16","32.242","diablojumps"
"1","Stoner","11/12/12","20.291","diablojumps2r"
"1","KroPP","26/05/14","20.479","dijump1"
"1","n00k!e","24/11/13","84.380","direkjumps"
"1","Goblin","13/07/19","10.618","direkjumps2"
"1","prd","15/01/19","39.702","direkjumps3"
"1","prd","08/05/18","80.994","direkjumps4"
"1","Goblin","02/06/19","24.629","div1final2014"
"1","Goblin","09/09/17","25.230","div2_final_2014"
"1","_PLAY_","03/07/18","7.182","dj_half_pipe"
"1","Goblin","18/11/17","9.582","dj_ice_tiers"
"1","prd","05/10/18","17.474","dj_mars_3_way"
"1","Goblin","27/10/18","73.993","dj_n_kropp_scs1"
"1","donald","31/12/19","18.515","dj_speedway1"
"1","prd","17/04/18","22.756","dj_speedway2"
"1","Goblin","17/05/19","39.072","dj_speedway3"
"1","prd","11/08/18","29.616","dkor"
"1","KroPP","19/11/14","58.957","dockjump1"
"1","prd","09/12/18","24.599","domination"
"1","KroPP","23/01/15","37.910","dontfall"
"1","Killa","01/03/19","20.191","dope1"
"1","ziomek","30/10/19","25.297","dope2"
"1","Goblin","25/02/16","19.700","dope3"
"1","Lofas","27/02/16","116.307","dopjump"
"1","KroPP","21/11/14","125.827","dopjump2"
"1","Goblin","19/09/18","19.512","downed"
"1","Lofas","22/07/14","24.660","drachsjump1a"
"1","n00k!e","27/04/15","16.563","drachsjump1b"
"1","KroPP","03/03/16","55.061","drachsjump1b7a"
"1","Goblin","21/12/17","7.850","drachsjump2b1"
"1","KroPP","26/03/15","32.621","drachsrace1"
"1","KroPP","01/04/15","33.699","drachsrace1a"
"1","Lofas","17/02/13","47.479","draxi1"
"1","Killa","12/03/18","18.842","draxi10"
"1","prd","23/12/17","32.088","draxi2"
"1","Goblin","09/01/18","28.947","draxi3"
"1","Killa","13/02/18","23.786","draxi4"
"1","prd","12/12/18","24.871","draxi5"
"1","Lofas","24/09/13","55.018","draxi6"
"1","KroPP","23/01/15","18.804","draxi7"
"1","Lofas","14/01/18","16.679","draxi8"
"1","ds.ads","01/02/13","14.386","draxi9"
"1","Goblin","15/09/17","23.277","draxi_run01"
"1","prd","01/12/16","16.535","draxi_run02"
"1","n00k!e","30/05/13","8.272","drdm4"
"1","ace","21/11/14","26.785","dsoq2"
"1","Lofas","30/10/18","18.469","dukeysjump1"
"1","KroPP","11/09/15","65.475","dungeon"
"1","Goblin","19/08/19","9.372","dxjump1"
"1","Killa","28/03/19","12.280","dxjump2"
"1","ds.ads","18/01/18","34.094","easyjumps"
"1","Goblin","21/08/13","6.319","easymap"
"1","Goblin","06/06/19","16.656","easyrace"
"1","yogurt","13/10/18","19.895","ecjump5"
"1","ace","28/07/19","47.379","ecljump1"
"1","Killa","17/03/18","20.931","ecljump10"
"1","KroPP","28/05/14","38.466","ecljump11"
"1","Goblin","25/08/17","54.834","ecljump14"
"1","APKIS","17/11/18","74.998","ecljump2"
"1","KroPP","21/11/14","40.419","ecljump3"
"1","zerosignal","24/01/19","161.513","ecljump4"
"1","Killa","25/04/19","33.529","ecljump6"
"1","prd","09/08/18","22.994","ecljump7"
"1","Killa","31/12/18","11.350","ecljump8"
"1","Killa","02/10/18","18.698","ecljump9"
"1","KroPP","25/04/15","52.765","ecllv2"
"1","KroPP","03/08/13","80.327","edge_easy"
"1","KroPP","02/09/13","62.634","edge_easy2"
"1","KroPP","29/08/13","136.143","edge_good_jumps"
"1","KroPP","06/08/13","91.770","edge_hard"
"1","KroPP","02/09/13","20.538","edge_hard2"
"1","n00k!e","15/03/18","22.989","edge_leet"
"1","KroPP","06/08/13","100.475","edge_medium"
"1","KroPP","05/09/13","39.065","edge_medium2"
"1","neoxotb","17/11/19","24.834","edge_rocket"
"1","Lofas","07/10/15","11.370","edit1"
"1","prd","26/10/17","43.089","edvinjump"
"1","KroPP","25/08/15","34.661","edvinjump2"
"1","Killa","06/03/19","10.023","edvinjump3"
"1","neoxotb","04/05/18","26.121","edvinjump4"
"1","Killa","06/10/19","15.473","edvinjump5"
"1","prd","23/11/18","9.326","edvinjump6"
"1","prd","26/10/17","46.633","edvinjump7"
"1","Killa","18/06/18","32.178","edvinjump8"
"1","Goblin","07/05/19","19.290","edvinjump9"
"1","KroPP","04/12/14","13.425","egjump1"
"1","KroPP","08/01/15","39.839","egyptrace1"
"1","KroPP","10/11/12","29.795","egyptrace3"
"1","KroPP","20/10/12","31.246","egyptrace4"
"1","Killa","22/09/18","7.578","ej1"
"1","Killa","03/08/18","17.260","ejump3"
"1","Goblin","07/04/18","14.232","eljump1"
"1","Killa","29/12/18","4.737","eminencejump"
"1","neoxotb","14/04/19","6.456","enver1"
"1","KroPP","29/02/16","23.789","enver2"
"1","OpkeZ","19/12/18","18.939","enver3"
"1","Killa","09/05/19","10.976","epicjump2"
"1","APKIS","12/03/15","33.250","esjumps"
"1","prd","03/11/17","28.876","esjumps2"
"1","Killa","24/01/19","9.810","esjumps3"
"1","SBL","25/07/19","36.252","esjumps3b"
"1","KroPP","28/03/16","37.963","esjumps4"
"1","KroPP","14/01/16","78.068","esjumps5"
"1","Goblin","19/09/17","24.422","esjumps6"
"1","prd","19/04/18","125.331","esughhjumps"
"1","KroPP","11/08/15","778.658","eternity"
"1","KroPP","20/06/15","132.954","eternity01"
"1","KroPP","22/06/15","148.943","eternity02"
"1","KroPP","29/06/15","137.429","eternity03"
"1","APKIS","14/07/15","182.188","eternity04"
"1","Killa","24/01/19","11.664","etwjump1"
"1","Goblin","19/07/19","16.740","etwjump2"
"1","KroPP","05/06/14","22.589","etwjump3b"
"1","KroPP","03/10/15","32.489","etwjump4"
"1","Caboom","19/08/18","29.892","etwjump5"
"1","ds.ads","03/10/12","24.419","etwjump6"
"1","KroPP","17/05/14","29.526","etwjump6a"
"1","KroPP","20/09/15","85.334","etwjump7"
"1","Killa","13/04/18","10.080","ever"
"1","Killa","23/04/19","9.852","everjump1"
"1","ace","04/12/18","59.914","everjump2"
"1","Goblin","09/10/17","43.348","everjump3"
"1","ziomek","11/12/19","54.266","everjump4"
"1","Stoner","26/12/15","44.815","everjump5"
"1","ziomek","13/06/19","30.443","everjump6"
"1","OpkeZ","21/12/19","20.064","everlast3"
"1","draxi","04/08/18","50.095","everlast7"
"1","KroPP","22/12/15","37.473","everlast8"
"1","prd","13/11/18","8.938","exjump1"
"1","Goblin","08/08/19","23.033","exjumping"
"1","Goblin","10/04/18","16.264","exjumping2"
"1","prd","03/11/18","7.423","ezz_tj_1_v2"
"1","Goblin","28/10/17","47.510","factory"
"1","KroPP","24/11/12","27.633","falling"
"1","KroPP","13/11/15","19.667","fastjump01a"
"1","Killa","29/12/18","7.722","fastjump02a"
"1","yogurt","05/11/17","34.843","fastjump03a"
"1","Killa","15/03/19","20.343","fastjump04a"
"1","KroPP","16/10/13","16.601","fastneasy"
"1","n00k!e","27/09/17","15.957","fastneasy1"
"1","Lofas","04/06/14","24.587","fastneasy2"
"1","Killa","30/12/18","25.927","fastneasy3"
"1","n00k!e","22/09/15","56.895","fataljump1"
"1","75400379","27/11/18","18.982","fcojump1"
"1","Killa","24/01/13","17.877","fcojump2"
"1","Killa","26/04/18","4.600","fdmjump"
"1","Killa","05/03/19","27.899","fear1"
"1","Goblin","03/07/19","8.054","fear2"
"1","n00k!e","31/10/13","76.852","fear3"
"1","Killa","27/02/19","4.467","fear4"
"1","ziomek","17/10/19","77.407","fearjumps12"
"1","prd","04/11/17","26.911","fearjumps13"
"1","APKIS","17/12/17","46.984","fearjumps16"
"1","Goblin","28/08/18","27.960","fearjumps17"
"1","Lofas","07/05/13","27.050","fearjumps2"
"1","n00k!e","30/09/17","39.992","fearjumps6"
"1","APKIS","10/04/15","24.548","fearjumps7"
"1","Killa","13/04/18","21.829","fearjumps8"
"1","Lofas","07/10/15","12.067","filterjump1"
"1","neoxotb","10/06/19","12.257","filterjump2"
"1","n00k!e","24/10/14","22.608","finn1"
"1","Killa","21/04/18","20.414","firejump1"
"1","KroPP","25/04/14","78.538","firejump2"
"1","RoN!N","03/07/14","38.463","fjumpexam1"
"1","KroPP","18/03/14","38.661","flib1"
"1","Killa","19/01/19","14.193","floppy_gibbon"
"1","Killa","26/02/19","15.028","flunxmap1"
"1","Killa","11/02/18","22.616","flunxmap2"
"1","Goblin","17/05/19","35.120","fly1"
"1","Goblin","29/07/19","9.762","fly1a"
"1","Goblin","19/05/19","39.748","fly2"
"1","prd","13/10/16","27.463","flyjumpboy"
"1","Goblin","20/05/18","29.083","forbiddenjump1"
"1","Goblin","01/10/17","189.890","forbiddenjump10"
"1","Killa","12/08/19","42.681","forbiddenjump11"
"1","Goblin","25/05/18","30.834","forbiddenjump12"
"1","n00k!e","28/11/13","88.798","forbiddenjump13"
"1","prd","15/11/18","13.929","forbiddenjump14"
"1","n00k!e","30/12/12","44.640","forbiddenjump15"
"1","KroPP","15/11/12","27.764","forbiddenjump16"
"1","Goblin","07/02/19","46.779","forbiddenjump17"
"1","Killa","11/05/19","14.072","forbiddenjump18"
"1","KroPP","27/01/13","77.588","forbiddenjump19"
"1","Killa","05/02/19","38.294","forbiddenjump2"
"1","n00k!e","21/11/15","36.521","forbiddenjump20"
"1","Killa","19/06/19","25.121","forbiddenjump21"
"1","n00k!e","30/12/12","103.700","forbiddenjump22"
"1","KroPP","30/09/13","27.890","forbiddenjump23"
"1","Goblin","02/06/17","55.781","forbiddenjump24"
"1","Goblin","10/05/18","114.962","forbiddenjump25"
"1","Killa","10/03/15","19.090","forbiddenjump26"
"1","Killa","16/05/19","39.317","forbiddenjump27"
"1","Goblin","10/12/17","11.748","forbiddenjump28"
"1","prd","12/12/16","47.423","forbiddenjump29"
"1","n00k!e","13/04/14","35.358","forbiddenjump3"
"1","n00k!e","22/01/14","192.522","forbiddenjump30"
"1","KroPP","20/08/13","90.298","forbiddenjump4b"
"1","Goblin","16/05/18","111.925","forbiddenjump5"
"1","Goblin","20/05/18","22.653","forbiddenjump6"
"1","prd","18/04/18","20.697","forbiddenjump7"
"1","Goblin","21/05/18","17.454","forbiddenjump8"
"1","KroPP","14/02/15","266.027","forbiddenjump9"
"1","prd","03/06/18","14.274","forcejump"
"1","n00k!e","05/01/14","30.454","forkjumping"
"1","KroPP","16/01/15","83.633","fragjump"
"1","yogurt","06/02/18","71.638","fragjump2"
"1","Killa","16/08/18","3.149","fragjumpt"
"1","Killa","23/04/18","20.496","freezejump"
"1","Killa","14/09/19","12.087","frogsjumps"
"1","near","25/01/19","23.215","ft1"
"1","n00k!e","21/04/15","47.094","ft2"
"1","Goblin","31/10/18","76.808","ft3"
"1","Lofas","04/12/15","55.701","ft4"
"1","Goblin","24/09/17","29.950","funjump"
"1","APKIS","18/02/15","46.177","funjump2"
"1","prd","09/11/18","30.117","funjump3"
"1","APKIS","03/02/18","35.761","funjump4"
"1","SBL","04/06/19","36.407","funjump5"
"1","Lofas","18/10/13","41.281","funjump6"
"1","KroPP","13/06/14","54.854","funjump7"
"1","OpkeZ","15/11/19","113.565","funjump8"
"1","Lofas","14/06/15","28.998","funjumping1"
"1","n00k!e","02/03/15","75.847","funkedup"
"1","Killa","15/02/19","6.539","fx2"
"1","KroPP","09/03/16","86.994","g_jump1"
"1","yogurt","12/01/18","64.842","g_jump2"
"1","Killa","26/01/19","24.162","g_jump3"
"1","APKIS","25/11/18","76.968","g_jump4"
"1","Killa","13/08/18","7.848","gaborjump1"
"1","yogurt","07/11/18","10.386","gaborjump2"
"1","Killa","03/04/19","14.227","gaborjump3a"
"1","KroPP","17/01/15","1.388","gay1"
"1","Killa","05/12/18","1.271","gay10"
"1","Killa","05/12/18","2.160","gay11"
"1","Killa","22/03/19","1.418","gay12"
"1","Zod","03/10/17","1.216","gay13"
"1","santher","05/12/18","1.189","gay14"
"1","ace","23/09/17","1.575","gay2"
"1","leviathan","23/09/17","1.159","gay3"
"1","ace","25/11/17","1.676","gay4"
"1","leviathan","25/12/18","1.331","gay5"
"1","^WhIzArD^","12/05/16","2.768","gay6"
"1","Lofas","19/08/13","2.729","gay7"
"1","santher","07/12/18","1.229","gay8"
"1","santher","25/09/13","1.470","gay9"
"1","Lofas","18/08/14","16.036","ghost_race"
"1","Castro","11/03/14","26.729","gibbonjump01"
"1","Goblin","06/03/16","55.915","gibbonjump02b"
"1","APKIS","07/10/15","47.948","gibbonjump03"
"1","ace","19/04/18","30.878","gibbonjump04"
"1","ziomek","11/07/19","46.673","gibbonjump05"
"1","KroPP","14/01/15","112.042","gibbonjump06"
"1","rl","20/11/16","60.027","gibbonjump07"
"1","zerosignal","22/01/19","15.492","gibbonjump09"
"1","Killa","11/01/19","31.667","gj1"
"1","Killa","19/01/19","34.968","gj2"
"1","Lofas","13/03/14","11.717","gj3"
"1","Killa","10/03/18","32.672","gj4"
"1","KroPP","28/08/13","20.351","gj5"
"1","prd","07/12/17","30.861","gj6"
"1","Killa","07/01/19","35.628","glock1"
"1","KroPP","03/07/14","68.612","glockfj3"
"1","KroPP","21/05/14","39.489","glockj1"
"1","KroPP","08/04/15","41.990","glockobj"
"1","Killa","10/03/18","5.939","godsquickiebeta"
"1","prd","30/12/18","29.678","gonadz"
"1","Goblin","13/05/18","11.274","gouki1"
"1","Killa","21/11/18","14.212","gouki2"
"1","KroPP","21/03/16","44.923","gouki3"
"1","Goblin","19/06/15","44.348","gouki4"
"1","prd","03/12/17","30.707","gouki5"
"1","maq","24/11/17","83.423","gouki6"
"1","_PLAY_","01/01/13","25.401","goukimaze"
"1","Caboom","30/04/18","31.610","goukimaze2"
"1","Caboom","30/04/18","133.200","goukimaze3"
"1","Castro","29/08/18","20.704","goukispeed1"
"1","Goblin","10/12/17","13.201","gowni"
"1","Lofas","20/10/13","15.835","gq1a"
"1","Castro","20/11/14","15.180","gq2a"
"1","n00k!e","15/03/15","17.707","gr_lava"
"1","GreenJumper","16/03/14","26.303","grbb"
"1","Killa","28/08/19","14.471","grjump"
"1","prd","16/01/18","13.053","grjump1"
"1","KroPP","10/11/14","18.044","grjump2"
"1","neoxotb","16/02/19","27.837","grjump3"
"1","KroPP","06/01/14","49.874","grjump4b"
"1","prd","03/03/19","32.680","grjump5"
"1","Goblin","04/10/17","14.689","grjump6b"
"1","ziomek","19/12/19","27.029","grjump7"
"1","KroPP","07/01/14","24.800","grjump8"
"1","Lofas","22/07/15","22.748","grjump9"
"1","Goblin","14/01/18","17.446","grrooms"
"1","n00k!e","18/09/15","13.760","gunnajump1"
"1","prd","09/02/16","21.417","gurktest"
"1","Killa","30/09/18","11.107","gxjump1"
"1","KroPP","09/04/15","24.697","gxjump2"
"1","KroPP","22/06/14","43.210","gxjump3"
"1","prd","14/12/17","37.255","gxjump4"
"1","KroPP","05/07/15","89.939","gxjump5"
"1","KroPP","19/11/14","20.175","gxjumpl33t"
"1","sierrusek","07/12/19","14.330","h4ppyjump1a"
"1","Goblin","14/08/17","5.815","h4ppyjump2"
"1","GreenJumper","21/01/16","3.303","h4ppyjump3"
"1","n00k!e","19/09/15","7.586","h4ppyjump4"
"1","prd","02/08/15","4.361","h4ppyjump5"
"1","APKIS","10/07/15","11.455","h4ppyjump6"
"1","Goblin","28/09/17","5.089","h4ppyjump7"
"1","n00k!e","26/10/14","13.118","h4ppyjump8a"
"1","KroPP","04/05/14","41.911","h4z3_6"
"1","Goblin","25/08/17","12.886","h4z3_maze"
"1","Killa","27/09/18","9.909","h4z3s_tryout_map"
"1","APKIS","06/03/16","30.185","hahn1"
"1","KroPP","17/01/15","159.295","hall_of_fame"
"1","KroPP","19/11/14","55.489","hannibal"
"1","KroPP","09/04/15","52.017","hardjump2"
"1","prd","18/01/17","39.030","hauntedrace"
"1","Killa","06/11/18","9.356","hawk1"
"1","Killa","23/04/19","5.629","hawkjmp2"
"1","Killa","04/12/18","10.375","hawkjmp4"
"1","prd","30/10/18","13.849","hbjmp1"
"1","Lofas","16/10/15","29.780","hbjmp2000"
"1","Casper","29/03/15","34.820","hbjmp2005"
"1","KroPP","10/05/14","61.016","heightjumps"
"1","Lofas","09/05/14","120.326","hellfire"
"1","n00k!e","12/12/15","10.676","hellfire_1"
"1","n00k!e","17/05/14","10.476","hellfire_10"
"1","n00k!e","01/08/13","8.450","hellfire_11"
"1","Killa","07/11/18","15.760","hellfire_12"
"1","Lofas","19/06/15","10.716","hellfire_13"
"1","prd","18/07/18","6.986","hellfire_14"
"1","Killa","27/02/18","16.873","hellfire_15"
"1","Goblin","20/08/17","15.058","hellfire_16"
"1","Killa","19/09/18","11.326","hellfire_17"
"1","Goblin","04/01/18","30.884","hellfire_18"
"1","Killa","16/02/18","17.508","hellfire_19"
"1","Goblin","26/04/19","10.211","hellfire_2"
"1","Killa","27/02/18","19.475","hellfire_20"
"1","KroPP","03/01/15","32.784","hellfire_21"
"1","KroPP","09/10/15","39.796","hellfire_22"
"1","APKIS","21/09/17","17.850","hellfire_23"
"1","prd","19/08/17","32.175","hellfire_24"
"1","KroPP","04/04/15","20.952","hellfire_25"
"1","KroPP","04/04/15","22.441","hellfire_26"
"1","Lofas","04/02/14","14.971","hellfire_27"
"1","KroPP","12/04/15","75.555","hellfire_28"
"1","prd","07/09/17","30.973","hellfire_29"
"1","Goblin","14/01/18","10.534","hellfire_3"
"1","Goblin","08/06/19","20.357","hellfire_30"
"1","prd","11/03/18","34.125","hellfire_31"
"1","Goblin","30/10/18","16.233","hellfire_32"
"1","GreenJumper","31/05/14","38.719","hellfire_33"
"1","prd","28/10/15","19.552","hellfire_34"
"1","Killa","27/07/18","15.395","hellfire_35"
"1","prd","01/09/18","19.323","hellfire_36"
"1","Killa","11/01/19","13.447","hellfire_37"
"1","n00k!e","27/11/13","47.643","hellfire_38"
"1","OpkeZ","06/02/18","33.522","hellfire_39"
"1","Killa","04/08/18","18.691","hellfire_4"
"1","KroPP","08/01/15","117.380","hellfire_40"
"1","Killa","18/07/18","14.162","hellfire_41"
"1","Killa","13/01/19","27.917","hellfire_42"
"1","Lofas","10/05/14","57.708","hellfire_43"
"1","Killa","13/04/19","16.201","hellfire_44"
"1","n00k!e","14/10/15","14.138","hellfire_45"
"1","Killa","10/05/19","12.036","hellfire_46"
"1","Lofas","27/08/14","18.705","hellfire_47"
"1","Killa","07/01/19","11.100","hellfire_48"
"1","Killa","04/02/18","12.907","hellfire_49"
"1","Killa","03/09/14","9.755","hellfire_5"
"1","yogurt","27/10/16","155.196","hellfire_50"
"1","KroPP","06/06/14","33.607","hellfire_51"
"1","KroPP","26/04/13","31.834","hellfire_52"
"1","prd","21/10/18","36.691","hellfire_53"
"1","KroPP","09/05/14","30.660","hellfire_54"
"1","ds.ads","19/01/13","31.994","hellfire_55"
"1","prd","04/11/18","32.139","hellfire_56"
"1","Killa","26/10/18","26.488","hellfire_57"
"1","KroPP","09/08/15","96.162","hellfire_58"
"1","Killa","28/02/18","7.902","hellfire_59"
"1","Killa","25/01/19","10.346","hellfire_6"
"1","KroPP","10/01/14","64.936","hellfire_60"
"1","KroPP","28/11/14","63.481","hellfire_61"
"1","KroPP","23/11/14","77.393","hellfire_62"
"1","Lofas","22/08/14","10.288","hellfire_63"
"1","cr33pz","11/03/14","10.757","hellfire_64"
"1","Killa","24/07/18","61.768","hellfire_65"
"1","Killa","16/02/19","22.198","hellfire_66"
"1","Goblin","27/12/17","7.812","hellfire_68"
"1","KroPP","24/06/14","16.778","hellfire_7"
"1","yogurt","11/06/19","22.432","hellfire_70"
"1","santher","23/07/13","37.483","hellfire_71"
"1","Lofas","04/03/13","25.651","hellfire_72"
"1","Killa","22/01/19","11.484","hellfire_8"
"1","Killa","29/09/19","15.275","hellfire_9"
"1","Goblin","24/03/18","33.837","hellrace"
"1","Caboom","03/05/19","84.434","highjump"
"1","prd","13/09/18","15.458","hilljumps"
"1","Lofas","19/09/13","6.712","hilly"
"1","yogurt","09/09/17","3.268","hitjumps"
"1","prd","14/12/15","8.304","hitjumps2"
"1","prd","07/09/16","19.165","hitjumps3"
"1","mule_0wnz","22/12/17","18.541","hmap1"
"1","KroPP","06/07/14","223.384","ic3yjumpsr1b"
"1","Castro","12/10/18","45.060","ice_coffee_jumpz"
"1","Killa","26/11/18","4.916","icejump1"
"1","prd","18/06/18","18.626","icemap1"
"1","prd","10/12/17","47.071","icemap1a"
"1","Caboom","02/07/18","26.268","icemap2"
"1","prd","06/01/19","29.136","icemap2014"
"1","Caboom","12/08/18","20.009","icerocketjump"
"1","n00k!e","20/01/14","23.231","icex_jump"
"1","Goblin","08/04/18","13.649","icy_jump"
"1","Lofas","23/09/15","20.255","icy_jump2"
"1","Killa","16/01/19","43.717","icy_jump3"
"1","ds.ads","14/12/17","20.655","icy_jump4"
"1","Goblin","06/11/19","23.128","icy_jump5"
"1","n00k!e","26/10/15","24.378","icy_jump6"
"1","Killa","10/12/18","12.354","ijump1h"
"1","prd","14/11/17","4.948","ijumptest4"
"1","Goblin","12/08/18","31.883","ijumptest5"
"1","Lofas","01/09/14","18.892","ijumpz1"
"1","Goblin","12/11/17","16.836","ijumpz2"
"1","prd","15/01/19","25.901","ijumpz3"
"1","Killa","09/10/18","17.712","ijumpz4"
"1","KroPP","09/04/15","132.738","indorjump6"
"1","Killa","20/08/19","12.548","inthedark"
"1","KroPP","09/04/15","18.738","j-arena2"
"1","neoxotb","04/07/19","79.326","j5"
"1","n00k!e","15/12/12","12.910","j_rbjump1"
"1","Killa","25/04/19","16.233","j_rbjump2"
"1","Lofas","29/08/13","26.030","j_rbjump3"
"1","Tig","13/05/12","11.109","j_rbjump4"
"1","KroPP","21/01/14","19.574","j_rbjump5"
"1","Lofas","19/10/15","5.201","jasonjumps2"
"1","n00k!e","13/07/14","11.760","jasonjumps3r"
"1","Lofas","25/07/15","8.863","jasonjumps4"
"1","Lofas","03/06/14","8.742","jayjump1"
"1","yogurt","01/01/18","74.231","jblazejmp1"
"1","Killa","18/02/19","15.568","jbtujump1"
"1","Killa","08/05/18","9.531","jbtujump10"
"1","n00k!e","30/10/15","17.397","jbtujump2"
"1","KroPP","27/12/14","17.960","jbtujump3"
"1","KroPP","02/07/13","24.446","jbtujump4"
"1","n00k!e","18/06/13","32.524","jbtujump5"
"1","KroPP","16/05/14","20.525","jbtujump6"
"1","KroPP","09/07/14","32.381","jbtujump7"
"1","Killa","15/05/19","6.103","jbtujump8"
"1","Goblin","28/05/18","16.430","jbtujump9"
