"","pos","name","date","time","map"
"22739","1","KroPP","10/05/14","61.016","heightjumps"
"22740","1","Lofas","09/05/14","120.326","hellfire"
"22741","1","n00k!e","12/12/15","10.676","hellfire_1"
"22743","1","n00k!e","17/05/14","10.476","hellfire_10"
"22745","1","n00k!e","01/08/13","8.450","hellfire_11"
"22746","1","prd","04/01/18","15.789","hellfire_12"
"22748","1","Lofas","19/06/15","10.716","hellfire_13"
"22750","1","Lofas","16/08/15","7.004","hellfire_14"
"22752","1","Killa","27/02/18","16.873","hellfire_15"
"22753","1","Goblin","20/08/17","15.058","hellfire_16"
"22755","1","ace","10/10/17","11.400","hellfire_17"
"22757","1","Goblin","04/01/18","30.884","hellfire_18"
"22758","1","Killa","16/02/18","17.508","hellfire_19"
"22760","1","KroPP","26/12/15","10.693","hellfire_2"
"22762","1","Killa","27/02/18","19.475","hellfire_20"
"22763","1","KroPP","03/01/15","32.784","hellfire_21"
"22765","1","KroPP","09/10/15","39.796","hellfire_22"
"22766","1","APKIS","21/09/17","17.850","hellfire_23"
"22767","1","prd","19/08/17","32.175","hellfire_24"
"22769","1","KroPP","04/04/15","20.952","hellfire_25"
"22770","1","KroPP","04/04/15","22.441","hellfire_26"
"22771","1","Lofas","04/02/14","14.971","hellfire_27"
"22773","1","KroPP","12/04/15","75.555","hellfire_28"
"22774","1","prd","07/09/17","30.973","hellfire_29"
"22776","1","Goblin","14/01/18","10.534","hellfire_3"
"22778","1","Lofas","29/03/13","22.096","hellfire_30"
"22780","1","prd","11/03/18","34.125","hellfire_31"
"22782","1","Goblin","05/10/17","17.596","hellfire_32"
"22784","1","GreenJumper","31/05/14","38.719","hellfire_33"
"22785","1","prd","28/10/15","19.552","hellfire_34"
"22787","1","prd","19/11/14","15.990","hellfire_35"
"22788","1","Lofas","07/08/14","19.475","hellfire_36"
"22790","1","prd","21/03/17","13.546","hellfire_37"
"22792","1","n00k!e","27/11/13","47.643","hellfire_38"
"22794","1","OpkeZ","06/02/18","33.522","hellfire_39"
"22796","1","Lofas","04/10/15","19.211","hellfire_4"
"22798","1","KroPP","08/01/15","117.380","hellfire_40"
"22799","1","prd","09/02/18","14.850","hellfire_41"
"22801","1","yogurt","19/12/17","28.272","hellfire_42"
"22802","1","Lofas","10/05/14","57.708","hellfire_43"
"22803","1","n00k!e","23/09/15","16.202","hellfire_44"
"22805","1","n00k!e","14/10/15","14.138","hellfire_45"
"22806","1","KroPP","14/06/14","12.157","hellfire_46"
"22807","1","Lofas","27/08/14","18.705","hellfire_47"
"22808","1","n00k!e","21/06/14","11.129","hellfire_48"
"22809","1","Killa","04/02/18","12.907","hellfire_49"
"22810","1","Killa","03/09/14","9.755","hellfire_5"
"22812","1","yogurt","27/10/16","155.196","hellfire_50"
"22814","1","KroPP","06/06/14","33.607","hellfire_51"
"22816","1","KroPP","26/04/13","31.834","hellfire_52"
"22817","1","KroPP","17/12/12","36.844","hellfire_53"
"22818","1","KroPP","09/05/14","30.660","hellfire_54"
"22819","1","ds.ads","19/01/13","31.994","hellfire_55"
"22821","1","GreenJumper","06/01/14","32.245","hellfire_56"
"22822","1","yogurt","06/08/16","26.750","hellfire_57"
"22823","1","KroPP","09/08/15","96.162","hellfire_58"
"22824","1","Killa","28/02/18","7.902","hellfire_59"
"22825","1","n00k!e","04/05/15","10.520","hellfire_6"
"22826","1","KroPP","10/01/14","64.936","hellfire_60"
"22827","1","KroPP","28/11/14","63.481","hellfire_61"
"22828","1","KroPP","23/11/14","77.393","hellfire_62"
"22830","1","Lofas","22/08/14","10.288","hellfire_63"
"22832","1","cr33pz","11/03/14","10.757","hellfire_64"
"22834","1","Goblin","26/01/18","64.722","hellfire_65"
"22835","1","prd","23/09/17","22.299","hellfire_66"
"22836","1","Goblin","27/12/17","7.812","hellfire_68"
"22838","1","KroPP","24/06/14","16.778","hellfire_7"
"22840","1","prd","12/11/16","22.675","hellfire_70"
"22841","1","santher","23/07/13","37.483","hellfire_71"
"22842","1","Lofas","04/03/13","25.651","hellfire_72"
"22843","1","Lofas","19/10/15","11.555","hellfire_8"
"22845","1","Lofas","24/04/14","15.402","hellfire_9"
"22847","1","Goblin","17/02/18","34.087","hellrace"
"22848","1","KroPP","17/03/15","84.808","highjump"
"22849","1","Castro","12/08/14","16.532","hilljumps"
"22850","1","Lofas","19/09/13","6.712","hilly"
"22852","1","yogurt","09/09/17","3.268","hitjumps"
"22854","1","prd","14/12/15","8.304","hitjumps2"
"22856","1","prd","07/09/16","19.165","hitjumps3"
"22858","1","mule_0wnz","22/12/17","18.541","hmap1"
"22860","1","KroPP","06/07/14","223.384","ic3yjumpsr1b"
"22861","1","n00k!e","27/02/14","45.554","ice_coffee_jumpz"
"22863","1","prd","03/09/15","4.967","icejump1"
"22865","1","prd","01/09/17","19.912","icemap1"
"22866","1","prd","10/12/17","47.071","icemap1a"
"22868","1","prd","02/09/17","26.333","icemap2"
"22870","1","prd","09/11/15","29.768","icemap2014"
"22872","1","n00k!e","15/03/15","27.700","icerocketjump"
"22873","1","n00k!e","20/01/14","23.231","icex_jump"
"22875","1","(MCS)Faderjok","19/11/13","13.721","icy_jump"
"22877","1","Lofas","23/09/15","20.255","icy_jump2"
"22878","1","KroPP","05/01/15","44.022","icy_jump3"
"22879","1","ds.ads","14/12/17","20.655","icy_jump4"
"22881","1","ds.ads","15/10/15","23.627","icy_jump5"
"22883","1","n00k!e","26/10/15","24.378","icy_jump6"
"22885","1","Lofas","10/09/14","12.452","ijump1h"
"22886","1","prd","14/11/17","4.948","ijumptest4"
"22888","1","KroPP","18/08/15","32.524","ijumptest5"
"22889","1","Lofas","01/09/14","18.892","ijumpz1"
"22891","1","Goblin","12/11/17","16.836","ijumpz2"
"22893","1","Killa","03/03/18","25.955","ijumpz3"
"22895","1","APKIS","07/01/15","18.241","ijumpz4"
"22897","1","KroPP","09/04/15","132.738","indorjump6"
"22898","1","}}Wetarded{{","06/11/17","13.866","inthedark"
"22899","1","KroPP","09/04/15","18.738","j-arena2"
"22900","1","APKIS","31/07/15","82.059","j5"
"22902","1","n00k!e","15/12/12","12.910","j_rbjump1"
"22904","1","KroPP","14/05/14","16.412","j_rbjump2"
"22905","1","Lofas","29/08/13","26.030","j_rbjump3"
"22907","1","Tig","13/05/12","11.109","j_rbjump4"
"22908","1","KroPP","21/01/14","19.574","j_rbjump5"
"22910","1","Lofas","19/10/15","5.201","jasonjumps2"
"22912","1","n00k!e","13/07/14","11.760","jasonjumps3r"
"22914","1","Lofas","25/07/15","8.863","jasonjumps4"
"22916","1","Lofas","03/06/14","8.742","jayjump1"
"22918","1","yogurt","01/01/18","74.231","jblazejmp1"
"22920","1","KroPP","23/06/14","16.309","jbtujump1"
"22922","1","Goblin","26/09/17","9.565","jbtujump10"
"22923","1","n00k!e","30/10/15","17.397","jbtujump2"
"22925","1","KroPP","27/12/14","17.960","jbtujump3"
"22926","1","KroPP","02/07/13","24.446","jbtujump4"
"22927","1","n00k!e","18/06/13","32.524","jbtujump5"
"22928","1","KroPP","16/05/14","20.525","jbtujump6"
"22929","1","KroPP","09/07/14","32.381","jbtujump7"
"22930","1","Lofas","29/07/14","6.116","jbtujump8"
"22932","1","n00k!e","09/03/14","16.804","jbtujump9"
"22933","1","Goblin","17/09/17","14.626","jbtujumpin1"
"22935","1","Lofas","22/11/12","7.648","jd1"
"22937","1","n00k!e","24/10/15","22.348","jeebzjump1"
"22939","1","prd","19/11/14","11.338","jeebzjump2"
"22941","1","APKIS","24/01/16","23.592","jew1"
"22942","1","APKIS","22/07/15","7.776","jewish-jumps"
"22944","1","Goblin","16/04/17","31.107","jewlv3"
"22946","1","Goblin","03/03/18","13.681","jfp"
"22948","1","Stoner","30/11/12","7.439","jiggajump1"
"22950","1","Casper","10/02/16","23.777","jiggajump2b"
"22951","1","ace","04/11/16","9.526","jiggajump3c"
"22953","1","n00k!e","10/10/15","8.866","jiggajump5"
"22955","1","n00k!e","01/04/14","9.510","jjump1"
"22956","1","Stoner","09/10/15","12.297","jjump2"
"22958","1","prd","31/10/15","3.648","jjump3"
"22960","1","Goblin","07/06/14","3.265","jjump4"
"22962","1","_PLAY_","27/05/12","1.684","jjump5"
"22964","1","KroPP","01/10/15","37.063","jjump6"
"22965","1","ds.ads","18/01/14","18.179","jjump8"
"22967","1","Goblin","03/03/18","17.800","jkid-jmp1"
"22968","1","APKIS","12/03/15","13.504","jkid-jmp2"
"22970","1","prd","10/08/16","7.478","jkid-jmp3"
"22972","1","n00k!e","15/11/15","8.745","jmjump1e"
"22974","1","prd","25/10/17","16.737","jmjump2"
"22975","1","KroPP","15/08/15","33.113","jmr-01"
"22976","1","[3M.ROSS]","22/07/14","80.445","jmr-02"
"22977","1","APKIS","21/10/17","12.117","jojump"
"22979","1","n00k!e","14/05/13","20.372","jojump10"
"22981","1","GreenJumper","25/08/14","16.262","jojump11"
"22983","1","KroPP","22/01/15","14.809","jojump12"
"22985","1","cr33pz","13/04/14","9.302","jojump13"
"22987","1","KroPP","23/01/15","9.719","jojump14"
"22989","1","a2ha","24/12/15","5.071","jojump15"
"22991","1","Stoner","19/10/17","30.271","jojump16"
"22992","1","prd","06/02/18","16.663","jojump17"
"22994","1","KroPP","23/01/15","31.418","jojump18"
"22995","1","KroPP","03/01/15","27.142","jojump19"
"22996","1","Lofas","23/07/15","13.422","jojump2"
"22998","1","n00k!e","07/06/13","13.777","jojump20"
"23000","1","APKIS","19/01/18","22.047","jojump21"
"23001","1","Lofas","24/09/15","18.498","jojump22"
"23002","1","Goblin","26/02/17","34.683","jojump23"
"23003","1","prd","10/11/14","14.574","jojump3"
"23004","1","prd","02/01/18","13.100","jojump4"
"23005","1","ace","31/10/17","11.517","jojump5"
"23006","1","prd","10/06/15","12.915","jojump6"
"23007","1","prd","03/12/17","15.518","jojump7"
"23008","1","Goblin","04/03/18","17.788","jojump8"
"23009","1","prd","21/01/15","21.268","jojump9"
"23010","1","baknd","29/08/15","6.040","jq_jumps"
"23011","1","Stoner","04/12/12","7.598","jump1"
"23012","1","n00k!e","13/10/15","10.103","jump2thesky"
"23013","1","KroPP","11/04/15","48.948","jump_a"
"23014","1","prd","11/09/16","5.458","jump_training"
"23015","1","KroPP","28/08/15","15.211","jumpclimb"
"23016","1","Lofas","17/09/14","13.585","jumpclimb2"
"23017","1","GreenJumper","13/10/17","25.484","jumpclimb3b"
"23018","1","Lofas","06/02/14","22.404","jumpclimb4"
"23019","1","Lofas","16/10/13","6.142","jumpdm1"
"23020","1","prd","07/02/18","8.807","jumpeasy1"
"23021","1","KroPP","21/03/16","6.575","jumpeasy2"
"23022","1","Lofas","01/10/14","12.750","jumper"
"23023","1","Goblin","28/11/17","8.761","jumph1gh"
"23024","1","prd","17/09/17","17.093","jumph1gh2e"
"23025","1","mule_0wnz","04/01/18","12.950","jumph1ghle"
"23026","1","n00k!e","11/05/13","26.430","jumphard1"
"23027","1","prd","12/03/18","9.118","jumphard2"
"23028","1","KroPP","17/12/15","18.929","jumphard3"
"23029","1","Goblin","14/10/17","10.114","jumphard4"
"23030","1","Lofas","02/05/15","17.853","jumphard5"
"23031","1","prd","05/12/15","13.637","jumphard8"
"23032","1","Lofas","30/11/15","12.244","jumpish"
"23033","1","prd","28/11/15","3.984","jumpish11"
"23034","1","Goblin","22/11/17","12.359","jumpish12"
"23035","1","cr33pz","19/01/15","7.752","jumpish13"
"23036","1","prd","11/01/16","6.565","jumpish14"
"23037","1","n00k!e","03/11/15","8.434","jumpish15"
"23038","1","prd","17/02/16","13.305","jumpish16"
"23039","1","yogurt","21/08/16","22.602","jumpish17"
"23040","1","Castro","12/10/15","16.643","jumpish18"
"23041","1","Lofas","31/03/13","12.511","jumpish19"
"23042","1","KroPP","17/10/13","11.178","jumpish2"
"23043","1","n00k!e","06/12/15","12.105","jumpish20"
"23044","1","prd","01/11/15","4.928","jumpish21"
"23045","1","n00k!e","13/12/15","21.462","jumpish22"
"23046","1","cr33pz","18/04/14","3.736","jumpish23"
"23047","1","Lofas","06/09/14","18.126","jumpish24"
"23048","1","prd","15/01/16","14.861","jumpish25"
"23049","1","ds.ads","31/03/14","7.979","jumpish26"
"23050","1","n00k!e","19/02/15","24.286","jumpish27a"
"23051","1","Lofas","19/11/13","15.646","jumpish28"
"23052","1","Goblin","24/10/15","8.393","jumpish29"
"23053","1","Goblin","23/12/17","24.310","jumpish31"
"23054","1","Stoner","03/12/17","10.824","jumpish33"
"23055","1","prd","26/11/17","29.515","jumpish34"
"23056","1","Goblin","03/02/16","17.060","jumpish36"
"23057","1","prd","04/11/16","17.318","jumpish37"
"23058","1","Lofas","04/03/16","38.232","jumpish38"
"23059","1","Lofas","08/01/16","20.317","jumpish39"
"23060","1","KroPP","11/06/14","18.568","jumpish4"
"23061","1","KroPP","14/06/14","37.726","jumpish40"
"23062","1","Lofas","23/01/16","13.001","jumpish41"
"23063","1","KroPP","14/11/15","6.824","jumpish42"
"23064","1","Goblin","04/03/18","22.407","jumpish5"
"23065","1","prd","29/09/17","24.838","jumpish6"
"23066","1","ace","30/11/15","2.215","jumpish7"
"23067","1","KroPP","13/06/14","12.057","jumpish8"
"23068","1","APKIS","12/02/16","22.094","jumpish9"
"23069","1","KroPP","07/11/15","26.560","jumpit1"
"23070","1","n00k!e","02/10/15","20.668","jumpit3"
"23071","1","Killa","15/02/18","11.917","jumpjail2"
"23072","1","Goblin","29/11/17","9.419","jumplava2"
"23073","1","KroPP","20/07/13","22.975","jumpoutside"
"23074","1","n00k!e","01/05/15","9.163","jumprail1"
"23075","1","yogurt","26/10/17","20.686","jumprail2"
"23076","1","Lofas","18/09/17","23.366","jumprail3"
"23077","1","DRK","29/12/12","7.691","jumps_clan1b"
"23078","1","KroPP","14/01/15","28.842","jumps_clan2"
"23079","1","ds.ads","08/09/12","17.696","jumps_clan_map"
"23080","1","Lofas","07/08/15","5.285","jumps_tryout"
"23081","1","Killa","25/01/18","8.920","jumps_tryouts"
"23082","1","KroPP","01/04/15","34.115","jumpspy"
"23083","1","APKIS","19/01/18","9.874","jumptest"
"23084","1","Lofas","22/01/16","22.095","jumptest2"
"23085","1","prd","18/09/15","24.794","jumpwar"
"23086","1","KroPP","09/11/14","44.773","jumpwar10"
"23087","1","n00k!e","05/12/15","22.119","jumpwar11"
"23088","1","Castro","18/09/15","16.107","jumpwar12"
"23089","1","KroPP","06/11/15","19.374","jumpwar2"
"23090","1","Lofas","16/05/15","134.103","jumpwar24"
"23091","1","APKIS","28/07/15","40.811","jumpwar3"
"23092","1","KroPP","30/10/14","9.023","jumpwar4"
"23093","1","APKIS","03/01/18","25.396","jumpwar5"
"23094","1","Killa","05/01/13","14.658","jumpwar6"
"23095","1","APKIS","18/01/15","43.223","jumpwar7"
"23096","1","Lofas","04/03/14","9.801","jumpwar8"
"23097","1","KroPP","25/06/14","19.597","jumpwar9"
"23098","1","Lofas","19/08/14","9.839","jumpy"
"23099","1","APKIS","14/05/15","16.014","jumpzz2"
"23725","1","Goblin","14/09/17","22.371","jupiter"
"23727","1","prd","17/12/16","22.678","jupiter1"
"23729","1","Goblin","03/02/16","13.861","jupiter2"
"23731","1","prd","09/08/16","36.132","jupiter3"
"23733","1","Killa","16/03/18","27.943","jupiter4"
"23735","1","prd","09/08/16","10.452","jupiter5"
"23737","1","KroPP","16/02/16","15.342","jyx1"
"23739","1","APKIS","22/07/15","18.148","kabjump1"
"23740","1","prd","12/03/18","5.340","kcjump1"
"23742","1","n00k!e","28/12/15","39.572","kcjump4"
"23743","1","prd","11/09/17","10.338","keke5"
"23745","1","GreenJumper","12/10/14","21.520","keke9"
"23747","1","prd","13/02/16","18.617","kenjump1"
"23749","1","ToxicMonkey^MZC","07/07/13","26.869","kenjump2"
"23751","1","n00k!e","17/05/13","22.012","kenpachi"
"23753","1","Goblin","27/10/17","11.205","kfmap2"
"23755","1","APKIS","29/02/16","30.569","khainejumps"
"23756","1","KroPP","09/05/15","12.293","khainejumps2"
"23757","1","Lofas","25/11/15","24.078","khainejumps3"
"23758","1","KroPP","19/01/14","32.170","khainejumps4"
"23760","1","prd","24/10/17","17.654","khainejumps5"
"23761","1","KroPP","02/05/14","28.689","khainejumps6"
"23762","1","prd","02/10/15","20.721","khainejumps7"
"23764","1","APKIS","26/11/17","29.323","khainejumps8"
"23765","1","KroPP","29/12/15","16.042","khainejumps9"
"23767","1","KroPP","22/02/14","23.640","khanjump"
"23769","1","Lofas","16/07/15","14.689","khanjump2"
"23771","1","KroPP","05/04/15","24.943","khanjump3"
"23772","1","rl","17/11/13","35.622","killer"
"23773","1","sbammm","01/02/17","25.673","killer2"
"23774","1","n00k!e","25/10/15","17.682","kj_jump1"
"23775","1","prd","29/11/17","104.428","kjump1"
"23776","1","n00k!e","30/09/17","24.954","kjumps1"
"23777","1","n00k!e","07/06/13","26.334","kjumps2"
"23778","1","prd","18/12/17","32.340","kjumps3"
"23779","1","KroPP","04/07/13","38.187","kjumps4"
"23780","1","Lofas","21/09/15","22.572","kldsjump1"
"23782","1","rl","14/03/14","24.976","kldsjump2a"
"23784","1","KroPP","17/12/15","7.422","knjump3"
"23786","1","KroPP","23/01/15","74.351","kokos1"
"23787","1","Goblin","05/09/17","39.133","kokos2"
"23788","1","Goblin","09/02/18","26.178","kokos3"
"23789","1","KroPP","08/09/15","116.268","koldjump1"
"23791","1","n00k!e","30/08/15","52.375","koldjump2"
"23793","1","KroPP","12/01/14","30.386","konopa1"
"23794","1","Goblin","26/06/15","27.429","konopa10"
"23795","1","Killa","22/12/17","17.974","konopa2"
"23797","1","Goblin","03/03/18","32.039","konopa3"
"23798","1","n00k!e","21/04/15","18.730","konopa4"
"23799","1","Lofas","10/10/15","17.589","konopa5"
"23800","1","Killa","17/03/15","19.886","konopa6"
"23802","1","prd","11/09/17","18.119","konopa7"
"23803","1","n00k!e","12/01/14","13.070","konopa8"
"23805","1","Killa","25/02/18","15.694","konopa9"
"23806","1","Lofas","19/06/13","6.919","konopajump1"
"23808","1","n00k!e","20/06/13","123.332","konopajump2"
"23809","1","prd","08/11/16","16.289","kosmodrom"
"23811","1","Killa","26/02/18","18.989","kropp1"
"23812","1","APKIS","19/04/15","17.488","kropp2"
"23813","1","Killa","08/03/15","19.688","ksone"
"23815","1","Goblin","17/12/17","29.597","ksthree"
"23816","1","prd","24/02/15","9.081","kstwo"
"23817","1","[sf]fasadin","13/10/12","31.217","kurzjump2"
"23818","1","n00k!e","25/10/15","12.153","kurzjump3"
"23820","1","Killa","13/03/18","21.296","l33t_jumps_tryouts"
"23822","1","Goblin","24/08/17","18.446","l33tjump1"
"23824","1","KroPP","03/01/13","13.093","l33tjump2"
"23825","1","n00k!e","09/04/15","14.311","l33tjump3"
"23826","1","n00k!e","08/04/13","25.990","l33tjump4a"
"23828","1","n00k!e","09/10/15","14.747","l33tjump5"
"23830","1","KroPP","17/10/13","29.093","l33tjumping1"
"23831","1","n00k!e","29/03/15","12.875","l33tjumping1a"
"23832","1","APKIS","31/07/15","32.692","lasjumps01"
"23833","1","Goblin","11/12/17","16.819","lasjumps2"
"23835","1","KroPP","09/03/14","23.291","lasjumps3"
"23836","1","WhiteDemoN","12/05/12","21.717","lavacave"
"23838","1","KroPP","27/12/15","30.394","lazyjump1"
"23840","1","ace","04/08/16","24.524","lazyjump2_test1"
"23842","1","n00k!e","29/10/15","7.663","lcraft"
"23844","1","n00k!e","05/03/14","7.740","ld_deathjump"
"23845","1","KroPP","27/05/14","21.565","ldjump1"
"23846","1","Killa","17/02/18","36.817","ldjump2"
"23847","1","Killa","11/03/18","6.058","ldjump3"
"23849","1","KroPP","03/08/13","16.590","ldjump4"
"23850","1","Lofas","29/10/17","8.914","ldjump5"
"23851","1","KroPP","22/12/15","22.820","ldjump6"
"23852","1","Lofas","17/07/14","6.064","ldmjmp1"
"23854","1","n00k!e","24/12/15","6.957","lilredsarcticjumps"
"23856","1","KroPP","05/04/15","17.643","lilredsjumpz"
"23858","1","KroPP","24/12/15","12.782","lilredsnewbjumpz"
"23860","1","APKIS","29/12/17","33.425","lilredstallmap"
"23861","1","Lofas","11/11/14","8.040","ljump1"
"23863","1","ds.ads","09/10/12","25.880","lograv1"
"23865","1","n00k!e","04/03/14","19.278","loljumpin"
"23867","1","KroPP","02/07/13","36.032","lucijump1"
"23868","1","prd","01/12/16","18.325","lucijump10"
"23870","1","prd","25/01/16","8.576","lucijump11"
"23872","1","Goblin","09/09/13","10.786","lucijump12"
"23874","1","n00k!e","15/10/14","9.109","lucijump13"
"23876","1","ds.ads","30/01/13","23.948","lucijump2"
"23877","1","Goblin","23/08/13","18.919","lucijump3"
"23879","1","santher","09/05/12","19.755","lucijump4"
"23880","1","a2ha","17/01/16","9.347","lucijump5a"
"23882","1","Lofas","27/10/15","11.931","lucijump6"
"23884","1","prd","11/11/17","20.730","lucijump6a"
"23886","1","santher","26/06/13","27.289","lucijump7"
"23887","1","APKIS","12/08/15","32.520","lucijump9a"
"23888","1","prd","02/12/16","15.604","lucimap4"
"23890","1","prd","06/10/15","43.606","luumjump1"
"23891","1","Lofas","04/08/13","5.430","lvl1"
"23893","1","KroPP","03/04/15","23.268","m-whoajumps1"
"23894","1","Lofas","06/07/13","26.031","madcnt"
"23895","1","yogurt","22/11/17","12.609","madjumping2"
"23897","1","KroPP","31/05/14","83.890","madjumping2001"
"23898","1","ace","22/10/15","21.666","madjumping2002"
"23899","1","n00k!e","18/01/14","68.461","madjumping2003"
"23900","1","KroPP","26/06/14","16.292","madjumping2004_1"
"23901","1","prd","10/02/16","18.962","madjumping2004_2"
"23903","1","quazilin","03/02/14","443.278","madjumping2005"
"23904","1","KroPP","08/06/14","8.664","madjumping3"
"23906","1","Lofas","03/08/15","8.902","madjumping4"
"23908","1","ace","03/11/17","9.501","madjumping5"
"23909","1","APKIS","08/05/15","12.768","madjumping6"
"23910","1","Goblin","06/12/17","12.742","madjumping8"
"23912","1","KroPP","15/01/14","34.780","maka2"
"23913","1","Goblin","26/12/17","22.874","mao"
"23914","1","santher","14/03/14","39.391","mario"
"23915","1","n00k!e","14/10/15","32.978","mario2"
"23916","1","Lofas","27/02/13","7.682","masjump1"
"23918","1","Castro","20/06/15","13.704","masterjumps1"
"23920","1","Killa","29/01/14","13.585","matrix_jumps1"
"23922","1","KroPP","22/12/15","18.283","maximumred"
"23923","1","Lofas","16/04/15","23.510","mayanjump4"
"23924","1","Castro","18/12/14","5.954","mazemania"
"23926","1","prd","05/11/17","37.501","mazemania2"
"23928","1","n00k!e","16/03/14","16.730","mazzjumps"
"23930","1","Lofas","10/03/14","12.769","mazzjumps2"
"23932","1","Lofas","01/11/14","51.983","memijump1a"
"23934","1","KroPP","28/08/15","37.730","merc1"
"23935","1","prd","21/10/16","27.660","merc2"
"23936","1","APKIS","14/05/15","58.218","merc4"
"23937","1","KroPP","12/06/14","32.202","methodjumping1b"
"23938","1","yogurt","06/01/18","13.163","mf_jump1"
"23940","1","ds.ads","27/09/12","8.252","mf_jump2"
"23942","1","Lofas","02/01/16","6.305","mf_jump3b"
"23944","1","yogurt","16/12/17","11.461","mf_jump4"
"23946","1","KroPP","31/05/14","19.514","midnight"
"23948","1","prd","07/02/18","6.345","minijump"
"23950","1","ds.ads","09/09/12","57.367","miscjmpz1a"
"23951","1","santher","03/04/12","73.673","miscjmpz2a"
"23953","1","prd","20/05/16","45.269","mj1"
"23954","1","APKIS","22/07/15","9.892","moomap1"
"23955","1","ace","14/03/17","15.002","moomap10"
"23956","1","prd","18/11/16","17.055","moomap11"
"23958","1","n00k!e","25/10/14","22.854","moomap12"
"23959","1","n00k!e","20/09/15","13.076","moomap13"
"23960","1","_PLAY_","06/11/12","4.993","moomap14"
"23962","1","prd","08/02/18","28.082","moomap15"
"23963","1","Lofas","07/09/13","23.373","moomap16"
"23964","1","prd","08/10/16","25.816","moomap2"
"23965","1","Stoner","31/10/17","13.326","moomap3"
"23966","1","Lofas","07/07/14","35.013","moomap4"
"23967","1","prd","18/09/15","19.267","moomap5"
"23968","1","KroPP","28/11/14","39.520","moomap6"
"23969","1","SBL","23/05/14","82.213","moomap7"
"23970","1","ace","01/08/15","49.953","moomap8"
"23971","1","Goblin","03/03/18","38.546","moomap9a"
"23972","1","n00k!e","08/04/15","70.910","mountainwalk"
"23974","1","Goblin","28/10/17","24.261","mpjump2"
"23975","1","n00k!e","29/03/15","17.963","msr"
"23976","1","Goblin","26/06/14","17.081","mulejumps1"
"23978","1","n00k!e","23/11/15","13.762","mulejumps2"
"23980","1","Caboom","22/02/18","19.226","mulejumps3"
"23981","1","prd","26/08/15","5.494","mulemap11"
"23983","1","Killa","14/02/18","15.681","mulemap12"
"23984","1","prd","16/10/15","30.619","mulemap14"
"23986","1","Goblin","21/12/17","27.792","mulemap15"
"23988","1","Goblin","18/12/17","26.641","mulemap16"
"23990","1","santher","09/11/12","19.924","mulemap17"
"23991","1","Lofas","22/07/14","26.004","mulemap18"
"23993","1","Castro","17/10/14","21.144","mulemap19"
"23995","1","prd","29/10/17","15.791","mulemap20"
"23997","1","Lofas","01/12/15","10.998","mulemap21"
"23999","1","^WhIzArD^","01/12/14","13.692","mulemap22"
"24000","1","Goblin","21/02/16","20.173","mulemap23"
"24001","1","prd","17/10/16","8.887","mulemap24"
"24002","1","mule_0wnz","20/01/16","16.903","mulemap4"
"24003","1","g0rky","06/11/13","36.125","mulemap5"
"24004","1","GreenJumper","07/09/17","37.244","mulemap6"
"24005","1","Lofas","24/09/15","24.757","mulemap7"
"24006","1","santher","13/07/13","41.473","mulemap8"
"24007","1","Goblin","22/02/16","18.427","mulemap9"
"24008","1","n00k!e","01/03/15","9.457","mzc1"
"24009","1","GreenJumper","10/11/15","8.910","mzc15"
"24010","1","cr33pz","06/03/15","5.916","mzc2complete"
"24011","1","APKIS","17/03/15","16.067","mzc5"
"24012","1","n00k!e","19/11/15","9.018","mzc_action1"
"24013","1","APKIS","28/11/14","8.910","n00bjumps"
"24014","1","Goblin","24/08/13","4.350","n00k!e_can_fly"
"24015","1","Goblin","28/12/17","6.126","nahjump1"
"24016","1","KroPP","01/04/15","17.662","ned25-jump"
"24017","1","n00k!e","27/12/15","16.759","neox1"
"24018","1","KroPP","23/10/13","13.695","neox2"
"24019","1","n00k!e","04/12/15","24.173","neox3"
"24020","1","APKIS","11/11/17","27.431","neox4"
"24021","1","KroPP","13/06/15","37.200","neox5"
"24022","1","prd","01/01/18","25.827","neox6"
"24023","1","yogurt","03/08/16","50.723","neox7"
"24024","1","Lofas","02/06/14","66.071","neox8"
"24025","1","prd","22/11/16","45.428","neox9"
"24026","1","n00k!e","01/01/14","54.458","neox_2_01"
"24027","1","Goblin","07/09/17","45.183","neox_2_02"
"24028","1","n00k!e","28/09/17","59.739","neox_2_03"
"24029","1","n00k!e","05/03/14","96.798","neox_2_04"
"24030","1","Goblin","11/09/17","88.399","neox_2_04b"
"24031","1","Goblin","03/03/18","80.173","neox_2_05"
"24032","1","KroPP","16/11/14","53.383","neox_2_06"
"24033","1","n00k!e","07/02/15","117.003","neox_2_07"
"24034","1","KroPP","16/12/14","62.744","neox_2_08"
"24035","1","n00k!e","20/06/14","54.186","neox_2_09"
"24036","1","ace","20/10/17","287.648","neox_2_10"
"24037","1","ds.ads","02/02/13","70.927","neox_2_11"
"24038","1","KroPP","29/05/14","6.507","nephi1"
"24039","1","Lofas","01/03/15","7.407","nephi2"
"24040","1","_PLAY_","19/08/17","4.191","nephi3"
"24041","1","n00k!e","05/02/14","16.110","nephi4"
"24042","1","ace","10/12/16","4.292","nephi5"
"24043","1","cr33pz","17/06/14","18.546","nephi6"
"24044","1","prd","11/01/18","14.572","neur0jumps1"
"24045","1","KroPP","24/05/14","27.882","neur0jumps2a"
"24046","1","KroPP","26/05/14","11.945","neur0jumps3"
